id,latitude,longitude,elevation,name,name_en,wikipedia
363,61.4375814,-147.7515041,4016.0,Mount Marcus Baker,,
364,51.3737074,-125.263529,4014.0,Mount Waddington,,en:Mount Waddington
365,36.5568934,-105.416808,4011.0,Wheeler Peak,,en:Wheeler Peak (New Mexico)
366,37.2886172,-106.5708688,4011.0,Conejos Peak,,
367,47.608333,97.5525,4008.0,Отгонтэнгэр,,mn:Отгонтэнгэр
368,37.689056,-119.199554,4007.0,Mount Ritter,,
369,42.7084085,-109.12837,3999.0,Wind River Peak,,en:Wind River Peak
370,31.8903601,50.3791753,3990.0,هفت چشمه,Haft Cheshmeh,
371,-8.4123651,147.4032199,3990.0,Mount Albert Edward,,
372,35.9719721,-105.650016,3976.0,West Truchas Peak,,
373,37.899857,-119.2211334,3976.0,Mount Dana,,
374,14.5015351,-90.875759,3976.0,Cumbre el Plato o Cumbre Bonete (Cumbre Sur Volcán Acatenango),,
375,44.9948369,100.2310124,3957.0,,,
376,53.1104841,-119.1551774,3954.0,Mount Robson,,en:Mount Robson
377,23.4699871,120.9572739,3952.0,玉山,Yushan,zh:玉山
378,30.7772116,52.7505442,3941.0,بل,Bel,fa:بل (کوه)
379,40.8354708,41.1613152,3931.0,Kaçkar Dağı,,tr:Kaçkar Dağı
380,12.8590065,39.497843,3930.0,Tigray HP,,
381,28.6005562,61.1337167,3927.0,تفتان,Taftan,ur:کوہ تفقان
382,38.5319536,35.4489507,3917.0,Erciyes Dağı,,
383,33.4553805,51.7997813,3910.0,کرکس,Karkas,fa:کوهستان کرکس
384,46.5089909,10.5448653,3905.0,Ortler - Ortles,,de:Ortler
385,39.1589806,46.0038473,3905.0,Կապուտջուղ,Kaputjugh,en:Mount Kaputjugh
386,45.1672505,-109.8145626,3904.0,Granite Peak,,
387,42.2239334,72.7685281,3903.0,,,
388,32.9633203,50.5125349,3900.0,داراب شاه,,
389,36.5804814,54.7656779,3894.0,شاهوار,,fa:شاه‌وار
390,24.3834042,121.2317706,3886.0,雪山主峰,Xueshan,zh:雪山 (台灣)
391,38.4383204,-109.2292799,3877.0,Mount Peale,,
392,34.6903468,49.8825849,3870.0,پناه,,
393,44.1373798,-113.781085,3860.5968,Borah Peak,,
394,2.3785576,-77.4343846,3845.0,Cerro Napi,,
395,44.6674397,7.089988,3841.0,Monviso,,it:Monviso
396,25.7398865,95.0375042,3841.0,Saramati,Mount Saramati,en:Mount Saramati
397,47.0487,85.5689685,3840.0,木斯岛山,Sauyr Zhotasy,en:Sauyr Zhotasy
398,19.41662,-102.3189442,3840.0,Pico de Tancítaro,,
399,43.9627324,-109.2784793,3826.0,Jojo Mountain,,
400,5.7081843,-73.4234997,3825.0,Cerro Iguaque,,
401,9.4843073,-83.4885816,3820.0,Cerro Chirripó,,
402,-77.3162083,39.6971998,3810.0,Dome Fuji,Dome Fuji,
403,-1.6971814,101.2646538,3805.0,Gunung Kerinci,Mount Kerinci,en:Mount Kerinci
404,44.7991579,95.2399363,3802.0,Аж богд уул,Aj Bogd,
405,-7.5296593,123.9511442,3800.0,Yersey,,
406,47.0745464,12.6938826,3798.0,Großglockner,,de:Großglockner
407,47.6881137,92.5626736,3796.0,Jargalant Khairkhan,,
408,-77.5294129,167.1493592,3794.0,Mount Erebus,Mount Erebus,en:Mount Erebus
409,43.7580118,-109.2090268,3791.0,Dome Mountain,,
410,35.362799,138.730781,3776.2,富士山,Mount Fuji,ja:富士山
411,35.3606812,138.7273506,3776.2,剣ヶ峰,Kengamine,ja:剣ヶ峰 (富士山)
412,47.736041,91.0664084,3775.0,Бүргэдийн уул,,
413,-4.2490534,-79.1068625,3773.0,Rabadilla de Vaca,,
414,37.796813,35.1557269,3771.0,Kızılkaya,,en:Kızılkaya (mountain)
415,5.2801245,-73.9865878,3770.0,Páramo de Guargua,,
416,46.8852429,10.867279,3768.0,Wildspitze,,de:Wildspitze
417,33.9551193,107.7652754,3767.0,拔仙台,Taibai Shan,
418,45.6743878,96.7542945,3765.0,буудай уул,Burkhan Buudai,
419,32.4766044,-4.9272432,3757.0,Jbel Ayachi,,
420,49.7376613,89.7141326,3754.2,Онгорхойн-Ула,,
421,-3.8707811,135.8705529,3750.0,Pengunungan Koboyre,Koboyre Mountains,
422,-3.8905663,135.7470827,3750.0,Kobowre,Kobowre Mountains,
423,41.2674932,41.2137937,3749.0,,,
424,52.1473441,-117.4407271,3747.0,Mount Columbia,,
425,-39.6372157,-71.5030569,3747.0,Volcán Lanín,Lanín,en:Lanín
426,28.5669642,58.2289492,3741.0,جبال بارز,Jebale-Barez,fa:جبال بارز
427,-8.4117272,116.4581059,3726.0,Rinjani,,
428,44.6013367,-109.5251674,3724.0,Trout Peak,,
429,-43.5950017,170.1421677,3724.0,Aoraki / Mount Cook,Mount Cook,en:Aoraki / Mount Cook
430,40.2789728,46.3587419,3724.0,Gamış,Gomshasar,
431,7.1031945,-75.9691907,3721.0,Cerro Paramillo,,
432,24.874058,-100.2337313,3721.0,Cerro El Potosi,,es:Cerro El Potosí
433,16.2116218,-96.1951407,3720.0,Cerro Nube Flane,,es:Cerro Nube Flane
434,44.1414478,-113.0826358,3718.8648,Diamond Peak,,
435,28.2726934,-16.6422736,3715.0,Pico del Teide,,es:Teide
436,40.8320564,-106.6611366,3713.0,Mount Zirkel,,
437,-47.5918352,-72.3110237,3706.0,Monte San Lorenzo o Cochrane,,es:Cerro San Lorenzo
438,25.1999632,-100.3767423,3705.0,Sierra de la Marta,,
439,37.7300055,46.4999351,3704.0,کمال,Kamal,en:Sahand
440,25.3642699,-100.5595358,3700.0,La Viga;San Rafael,,
441,-5.2463851,-79.2825339,3700.0,Coyona,,
442,68.9194122,-29.8985384,3694.0,Gunnbjørn Fjeld,,en:Gunnbjørn Fjeld
443,39.008078,100.8257729,3690.0,,Dongda Shan,
444,-8.1078426,112.92248,3676.0,Gunung Semeru,Mount Semeru,
445,-9.7063886,148.9825526,3676.0,Mount Suckling,,
446,44.3368907,-109.7979565,3675.0,Fortress Mountain,,
447,35.7123475,104.0178743,3670.0,马衔山,Maxianshan,sv:Maxian Shan (berg)
448,45.3516655,97.4122651,3668.0,цэг /Индэртийн эх/,,
449,15.2802927,43.9778475,3666.0,جبل حضور النبي شعيب,Jabal An-Nabi Shu'ayb,
450,44.3568922,-109.6007253,3665.0,Ptarmigan Mountain,,
451,38.2026942,43.6446251,3664.0,Başet Tepesi,,
452,52.2475,-117.9583,3664.0,Mount Clemenceau,,en:Mount Clemenceau
453,39.8282734,-113.9197191,3663.0,Ibapah Peak,,
454,43.7493696,-114.1310768,3660.0384,Hyndman Peak,,en:Hyndman Peak
455,-76.8019088,-117.753238,3654.0,Mount Frakes,,en:Mount Frakes
456,33.9591477,48.4819136,3641.0,گرین,Garin,en:Garrin Mountain
457,41.3602463,-106.3172937,3639.0,Medicine Bow Peak,,en:Medicine Bow Peak
458,38.7521535,-116.926748,3637.0,Mount Jefferson (South Summit),,en:Mount_Jefferson_(Nevada)
459,38.0600494,42.9531323,3634.0,Kepçe Dağı,,
460,36.2717204,-115.695601,3632.0,Charleston Peak,Charleston Peak,
461,30.0758992,52.9690599,3630.0,,,
462,-49.0194551,-73.5051745,3623.0,Volcán Lautaro,,en:Lautaro (volcano)
463,-5.7230536,142.4946982,3623.0,Mount Karoma,,
464,55.6779712,157.7185125,3621.0,Ичинская сопка,,
465,33.3742461,-105.809432,3620.0,Sierra Blanca Peak,Sierra Blanca Peak,
466,50.8700193,-115.6513468,3618.0,Mount Assiniboine,,en:Mount Assiniboine
467,39.9174483,46.042543,3616.0,Dəlidağ,Dəlidağ,
468,51.8597,-116.9317,3612.0,Mount Forbes,,en:Mount Forbes
469,36.7755157,44.9188862,3604.0,چیخادار,Cheekha Dar,
470,44.0398058,-114.5869787,3601.0,Castle Peak,,
471,44.8944744,101.5789678,3600.0,Мянган ямаат,,
472,38.832764,-117.353053,3590.0,Arc Dome,,
473,34.6643624,48.486361,3586.0,یخچال شرقی,,
474,-37.4640877,-71.4146638,3585.0,Sierra Velluda,,en:Sierra Velluda
475,36.5502262,45.0043874,3583.0,بزمرگه سیر,,
476,46.7889612,95.8014162,3578.7,Хойд Богд,,
477,50.596902,90.2670059,3577.0,Мунхулик,Munkhulik,
478,-4.7142658,-79.3371029,3576.0,Cerro de Los Oreganos,,
479,30.2666521,67.3001862,3575.0,لوي سرنيکان,Loe sar Nekan,
480,6.2036795,37.388776,3568.0,Mount Guge,,
481,51.2019,-116.3978,3567.0,Goodsir South Tower,,en:Mount Goodsir
482,38.8343272,105.9493225,3556.1,敖包疙瘩,,
483,30.8133909,-8.8281329,3555.0,Jbel Tinergwet,,
484,-73.4439167,61.8617222,3555.0,Mount Menzies,,en:Mount Menzies
485,17.4689677,-100.1371566,3550.0,Cerro Teotepec,,es:Cerro_Teotepec
486,51.3510898,-116.206531,3545.0,Mount Temple,,en:Mount Temple (Alberta)
487,31.2702926,56.4809351,3545.0,,,
488,26.1776773,95.8767752,3544.0,Aru Bum,,
489,-6.7254211,145.9880087,3537.0,Mount Piora,,
490,30.5808831,54.8666571,3530.0,,,
491,54.7531793,160.5325725,3528.0,Кроноцкая сопка,,en:Kronotsky
492,37.393128,34.630873,3524.0,Medetsiz Dağı,Medetsiz Mountain,tr:Medetsiz Dağı
493,51.656667,-117.8675,3519.0,Mount Sir Sandford,,en:Mount Sir Sandford
494,9.7790012,38.6390465,3518.0,Mount Salale,,
495,46.9724019,11.7275895,3509.0,Hochfeiler - Gran Pilastro,,de:Hochfeiler
496,28.0759828,60.0107645,3503.0,بزمان,Bazman,
497,34.0992632,-116.8249306,3502.0,San Gorgonio Mountain,,en:San Gorgonio Mountain
498,24.1061762,99.6402026,3500.0,大雪山,Daxue Shan,en:Daxue Shan (Yunnan)
499,39.7825521,39.7003934,3500.0,,,
500,39.2527371,-117.1259849,3498.0,Bunker Hill,,
501,50.4885606,-116.4870384,3493.0,Mount Farnham,,
502,38.9099356,-115.4244731,3492.0,Currant Mountain,,en:Currant Mountain
503,51.7188331,100.5970552,3491.0,Мунку-Сардык,,ru:Мунку-Сардык
504,-80.2166667,157.4333333,3490.0,Mount McClintock,,en:Mount McClintock
505,33.9266961,51.0430633,3490.0,اردهال,Domir,
506,51.7375191,100.5323696,3490.0,Пограничный,,
507,23.9933905,-99.7149038,3490.0,El Viejo,,
508,-29.4681729,29.2691717,3482.0,Thabana Ntlenyana,Thabana Ntlenyana,en:Thabana Ntlenyana
509,37.0533806,-3.3115572,3479.0,Pico de Mulhacén,,es:Mulhacén
510,61.4100715,-152.4127071,3479.0,Mount Torbert,,
511,-3.3862,120.0256,3478.0,Buntu Rantemario,,en:Mount Latimojong
512,-41.1608905,-71.8881634,3478.0,Cerro Tronador,Tronador,es:Cerro Tronador
513,33.9059539,-109.5626186,3477.0,Baldy Peak,,
514,-2.9533912,28.7881126,3475.0,Mont Mohi,,
515,8.8089322,-82.5423907,3474.0,Volcán Barú,Baru Volcano,es:Volcán Barú?wprov=sfla1
516,30.4049332,53.6252042,3470.0,,,
517,42.604454,-110.6238862,3468.0,Wyoming Peak,,en:Wyoming Peak
518,3.7560953,97.1773071,3466.0,Gunung Leuser,,
519,3.7414446,97.155056,3466.0,Gunung Leuser,Mount Leuser,
520,-29.2323445,29.2886418,3462.0,Makheka,,
521,-76.283066,-112.0838175,3460.0,Mount Takahe,,
522,53.3205375,158.7117513,3456.0,Корякская сопка,Koryaksky,ru:Корякская Сопка
523,31.682683,69.936567,3452.0,قله تخت سلیمان,Takht-e-Sulaiman,en:Takht-e-Sulaiman
524,30.3527824,55.3125,3450.0,,,
525,35.2386573,-107.6084018,3449.0,Mount Taylor,,en:Mount Taylor (New Mexico)
526,19.832638,18.5608956,3445.0,إيمي كوسي Emi Koussi,Emi Koussi,ar:إيمي كوسي
527,40.9507562,-115.1225499,3440.0,Hole in the Mountain Peak,,
528,19.4499566,-101.4170507,3440.0,Cerro La Nieve,,
529,39.5359342,39.5405617,3439.0,Akbaba Tepesi,,
530,-29.7346223,29.1140719,3436.0,Tsepeng,,
531,50.5286637,-115.2069178,3433.0,Mount Joffre,,en:Mount Joffre
532,23.9577626,100.2609873,3429.6,临沧大雪山,,
533,45.3735129,-121.695878,3429.0,Mount Hood,Mount Hood,en:Mount Hood
534,40.6218722,-115.4750569,3428.0,Ruby Dome,,en:Ruby Dome
535,45.0371497,-111.4588501,3428.0,Taylor Peaks,,
536,-7.2390852,109.2199266,3428.0,Gunung Slamet,Slamet,en:Mount Slamet
537,-4.4337658,35.4016732,3420.0,Mt Hanang,,en:Mount Hanang
538,-29.7364667,28.96445,3420.0,Qhaliseng,,
539,6.1066266,36.7442479,3418.0,Argun,,
540,50.7297503,-116.8132747,3412.0,Howser Spire,,
541,46.0179951,-110.2765851,3407.0,Crazy Peak,,en:Crazy_Peak
542,9.2569683,41.7304062,3405.0,Gara Muleta Terara,,
543,34.4183514,47.2438293,3405.0,پراو,Paraw,
544,42.6310731,0.6566457,3404.0,Tuca d'Aneto / Maladeta de Corones,Aneto,an:Tuca d'Aneto
545,6.5504683,36.7270339,3400.0,Argun North,,
546,45.2780565,-111.4502991,3397.0,Lone Mountain,,
547,45.4804807,-112.9653129,3394.0,Tweedy Mountain,,
548,8.9780597,38.5937505,3391.0,Wochecha Mountain,,
549,66.9352152,-36.7870379,3391.0,Mont Forel,,
550,51.1521599,-117.4241028,3377.0,Mount Dawson,,
551,34.9978076,46.472382,3373.0,شاهو,Shahu,
552,36.169944,-117.0892195,3369.0,Telescope Peak,,
553,-6.8389932,-79.0190488,3364.0,Cerro Piedras,,
554,50.0601316,-115.2067915,3360.0,Mount Harrison,,en:List of Ultras of Canada
555,37.7510251,14.9940321,3357.0,Etna,Etna,it:Etna
556,33.5669325,-3.890185,3356.0,جبل بوناصر,Jbel Bou Naceur,ar:بوناصر
557,42.6755485,0.0343568,3355.0,Punta de Treserols / Monte Perdido,,an:Punta_de_Treserols
558,23.2061931,-104.9437978,3355.0,Cerro Gordo,,
559,-28.8580278,28.8056389,3355.0,Baneising,,
560,50.847264,98.614014,3351.0,Belchir uul,,
561,7.4912404,37.2060666,3350.0,Mai Gudo,,
562,46.434526,11.8513263,3343.0,Punta Penia,Marmolada,it:Punta Penia
563,7.1501028,36.5458861,3340.0,Aggio,,
564,-8.119636,114.055025,3332.0,Gunung Raung,,en:Raung
565,-8.1255672,114.0466651,3332.0,Raung,Mount Raung,en:Raung
566,40.394607,39.065098,3331.0,Aptalmusa Dağı,Mount Aptalmusa,
567,36.66879,47.2984276,3330.0,بلقیس شمالی,,
568,34.6874603,47.6248106,3326.0,دالاخانی,,fa:دالاخانی
569,39.4278641,39.0643113,3322.0,Gedik Tepe,,
570,-7.3818933,110.0758185,3320.0,Gunung Sumbing,Mount Sumbing,id:Gunung Sumbing
571,36.2799521,59.0495367,3316.0,شیرباد,Shirbad,fa:شیرباد
572,45.1934358,90.9055005,3315.0,Дүнхэгэр / 阿同敖包,Dunheger,
573,33.323675,-108.641724,3310.0,Whitewater Baldy,,en:Whitewater Baldy
574,42.4954345,-111.2489546,3305.0,Meade Peak,,
575,38.8575348,-119.9002147,3305.0,Freel Peak,,en:Freel Peak
576,8.8749428,34.8156655,3301.0,Mount Tulu Welel,,en:Mount_Welel
577,41.4369403,43.645832,3300.0,დიდი აბული,Didi Abuli,
578,25.9559917,-107.0474454,3300.0,Cerro Mohinora,,en:Cerro Mohinora
579,26.3928885,-106.0832138,3300.0,Cerro Barajas,,
580,54.060556,4.281944,3300.0,Mulciber,,en:Mulciber (volcano)
581,35.0318239,47.7791104,3290.0,بدر,,
582,48.7767701,-121.814566,3287.0,Mount Baker,,en:Mount Baker
583,45.9627012,-113.3950606,3287.0,West Goat Peak,,
584,40.2352076,-115.5419942,3285.0,Pearl Peak,,
585,39.3438114,-119.9179552,3285.0,Mount Rose,,
586,51.8882389,101.9814308,3284.0,Стрельникова,,
587,45.7429345,82.7568484,3282.0,Kertau,,
588,29.8915396,53.6622626,3280.0,,,
589,33.9910002,-107.1880017,3279.0,South Baldy,,
590,-7.4262106,146.5513435,3278.0,Mount Amung,,
591,53.9360044,-120.3864068,3275.0,Mount Sir Alexander,,en:List of Ultras of Canada
592,27.886909,56.3467693,3267.0,تشگر,Tashger,fa:کوه تشگر
593,35.9508346,102.7101542,3266.0,锁口山,Suokuo Shan,
594,21.0403224,16.4735118,3265.0,توسيدي Toussidé,Pic Toussidé,en:Pic Tousside
595,-7.6273375,111.1943654,3265.0,Gunung Lawu,,id:Gunung Lawu
596,29.8899882,53.8567104,3260.0,,,
597,35.2100245,-106.4496247,3255.0,Sandia Crest,,en:Sandia Mountains
598,38.1265274,34.1651126,3253.0,Hasan Dağı,,en:Mount Hasan
599,41.8107405,-115.3753447,3250.0,Matterhorn,,en:Matterhorn (Nevada)
600,-69.7976274,-64.4570012,3239.0,Mount Hope,,en:Mount Hope (Palmer Land)
601,72.4666667,-37.1,3238.0,Greenland Icesheet High Point,,
602,41.021037,-114.0777894,3235.0,Pilot Peak,,en:Pilot_Peak_(Nevada)
603,45.3113108,-113.6772854,3234.0,Homer Youngs Peak,,
604,46.0871474,-113.0964372,3233.0,Mount Haggin,,
605,5.8215199,37.8409107,3230.0,Delo,,
606,44.8943608,-112.1238721,3224.0,Hogback Mountain,,
607,39.5852067,-115.8186631,3223.0,Diamond Peak,,
608,45.5654814,-112.0430432,3218.0,Granite Peak,,
609,45.6121482,-112.0088757,3216.0,Hollowtop Mountain,,
610,45.0388865,98.328394,3215.0,Улаан Овоо,,
611,48.1118588,-121.1140514,3214.0,Glacier Peak,,en:Glacier Peak
612,49.9221892,91.7293947,3205.0,Han-Huhi,,
613,44.6743286,-121.799586,3201.0,Mount Jefferson,,en:Mount Jefferson (Oregon)
614,36.2893045,137.6479085,3190.0,奥穂高岳,Mt. Okuhotaka,ja:穂高岳
615,48.925,-113.8480556,3190.0,Mount Cleveland,,en:Mount Cleveland (Montana)
616,28.9392096,52.8783145,3190.0,,,
617,3.9461111,32.9102778,3187.0,Mount Kinyeti,,en:Kinyeti
618,29.2148795,53.5780087,3185.0,خرمن کوه,Kharmankuh,
619,39.3597084,41.3823249,3185.0,Dağkale Tepesi,,
620,-71.3833333,-63.3666667,3184.0,Mount Jackson,,en:Mount Jackson (Antarctica)
621,41.5215735,-115.9736972,3183.0,McAfee Peak,,
622,50.9922188,-123.7910694,3182.0,Monmouth Mountain,,
623,-50.01442,-73.4456527,3180.0,Cerro Agassiz Sur,,sv:Cerro Agassiz
624,23.6667029,-100.8871818,3180.0,Cerro Grande,,
625,14.23857,39.42168,3179.0,Alekeye,,
626,14.19392,39.528,3178.0,Monte Amo,,
627,50.735441,99.640217,3178.0,Снежный Стол,,
628,-4.0155065,103.1279874,3173.0,Gunung Dempo,Mount Dempo,
629,-31.2850576,-67.9251482,3168.0,Mogote Corralitos,,
630,35.8191925,46.5366209,3168.0,قولی زلیخا,Quli Zoleikha,
631,45.7506575,94.3233739,3167.4,Хулморьтын сэрвэн,,
632,39.7628631,41.1845654,3167.0,Karakaya Tepesi,,
633,52.2146488,99.1950492,3164.0,Мунку-Сасан,,
634,52.846413,99.694576,3162.0,Хойто-Ула Сев.,,
635,44.1035154,-121.769333,3158.5,South Sister,,en:Three_Sisters_(Oregon)
636,33.6647871,-107.4453143,3145.0,West Blue Mountain,,
637,42.666952,1.3978986,3143.45,Pica d'Estats,,es:Pica d'Estats
638,22.3030364,103.7755112,3143.0,Phan Xi Păng,Fansipan,vi:Phan Xi Păng
639,37.8206364,66.5729136,3139.0,Ayribobo (Beýik Saparmyrat Türkmenbaşy),,
640,24.1717207,101.3449395,3137.0,大雪锅山,,
641,42.1854686,-113.6611207,3136.0,Cache Peak,,
642,28.7605687,54.7811169,3126.0,قلات ساردو,,
643,36.9734396,59.3565658,3126.0,هزار مسجد,Hezar Masjed,
644,-38.695691,-71.7304799,3125.0,Volcán Llaima,,es:Volcán Llaima
645,51.4747923,89.9447611,3122.0,Кызыл-Тайга,,
646,40.5682237,42.5313763,3120.0,Allahuekber Dağları,,
647,40.5688778,42.5317133,3120.0,Allahuekber Tepesi,,
648,29.3742436,52.2767574,3120.0,,,
649,51.0576486,88.4060168,3110.2,Куркуре-Бажи,,
650,-73.4270806,-126.7862584,3110.0,Mount Siple,,
651,60.4857037,-152.7450927,3108.0,Mount Redoubt,,en:Mount Redoubt
652,51.5869177,98.6702471,3106.0,Хойту-Агуй-Ула,,
653,31.4399826,110.3072111,3105.4,神农顶,Shennong Mountaın,
654,34.1556108,-108.1922832,3102.0,Alegres Mountain,,
655,-4.8770484,142.0668227,3100.0,D'Albertis Dome,,
656,19.022993,-70.9980479,3098.0,Pico Duarte,,es:Pico Duarte
657,-29.7314701,27.926046,3096.0,Thaba Putsoa,,en:Thaba Putsoa
658,-29.7303847,27.9208908,3096.0,Thaba-Putsoa (Range),,
659,30.9903932,-115.3738857,3096.0,Picacho del Diablo,,es:Cerro de La Encantada (México)
660,40.5221586,38.1536217,3092.0,Karagöl Dağı,,
661,48.5144121,-113.6103853,3091.0,Mount Stimson,,
662,-84.8197641,-178.935714,3090.0,Mount Bennett,,en:Mount Bennett
663,57.3935222,-132.3045977,3090.0,Mount Ratz,,
664,52.4943343,98.8162599,3089.0,Массив пика Топографов,,
665,34.301281,36.1151314,3088.0,القرنة السوداء,Qurnet Al Sawda,en:Qurnat as Sawda
666,2.525,34.7725,3083.0,Mount Moroto,,en:Mount Moroto
667,22.6263556,102.7876761,3083.0,Pu Si Lung / 西隆山,,en:Phu Si Lung
668,45.8899191,-114.2975884,3081.0,Trapper Peak,,
669,28.2524053,-107.5940388,3080.0,Gasachi,,
670,-6.8930293,108.4063432,3078.0,Gunung Cereme,,
671,45.1740825,-114.6020355,3075.0,Mount McGuire,,
672,-2.742,119.3781,3074.0,Tanete Gandangdewata,,
673,56.8643026,117.5768973,3072.6,пик БАМ,Pik BAM,ru:Пик БАМ
674,-21.0994461,55.4800341,3070.0,Piton des Neiges,,fr:Piton des Neiges
675,36.6051351,30.1208647,3070.0,Kızlarsivrsi Dağı,,
676,21.3472204,18.6016329,3070.0,Mouskorbe,,
677,37.0327236,57.9003257,3070.0,شاه جهان,Shah Jahan,
678,29.5233762,54.2641762,3070.0,,,
679,34.2891206,-117.6464047,3068.0,Mount San Antonio,,en:Mount San Antonio
680,35.8929915,137.4804059,3067.0,御嶽山,Mt. Ontake,ja:御嶽山 (長野県)
681,55.9740327,114.4392141,3067.0,Муйский Гигант,Muisky Gigant,en:Muisky_Gigant
682,39.0798529,113.5671303,3061.0,北台顶,Wutai Shan North Terrace,en:Mount Wutai
683,34.5910601,-106.446849,3060.0,Manzano Peak,,en:Manzano Peak
684,42.2678971,-105.4432744,3059.0,Laramie Peak,,en:Laramie Peak
685,20.7100899,-156.2530934,3055.0,,Red Hill,
686,57.0450592,-132.045191,3053.0,Kates Needle,,
687,60.0321758,-153.091521,3053.0,Mount Iliamna,,en:Mount Iliamna
688,21.2338604,93.9025603,3053.0,နတ်မတောင,Nat Ma Taung,en:Nat Ma Taung
689,12.9382413,24.2356253,3042.0,Marrah,,en:Marrah Mountains
690,12.9378183,24.2358762,3042.0,Deriba Caldera,,en:Deriba (caldera)
691,39.8699232,-116.3092374,3041.0,Roberts Creek Mountain,,
692,20.5638899,17.4648729,3040.0,تارسو كوبور Tarso Koubeur,,
693,-30.4300336,28.1078059,3035.0,Quthing District High Point,,
694,-44.3841635,168.7279571,3033.0,Mount Aspiring / Tititea,Mount Aspiring,en:Mount Aspiring / Tititea
695,-8.3428923,115.5072076,3031.0,Gunung Agung,Mount Agung,
696,-8.3415872,115.503212,3031.0,Gunung Agung,Mount Agung,
697,27.0345191,-102.3922966,3030.0,Sierra la Madera,,
698,-3.1733546,129.4552073,3027.0,Gunung Binaiya,Mount Binaiya,
699,13.0433848,24.3677938,3024.0,Jebel Uwo,Jabal Uwo,
700,57.346396,-124.0932273,3024.0,Mount Ulysses,,en:Mount Ulysses
701,7.2879567,37.8721368,3020.0,Ambericho Terara,,
702,29.2445439,-107.5424232,3020.0,,,
703,-6.7698136,106.9640294,3019.0,Gunung Pangrango,Pangrango,
704,14.7569824,39.5233981,3018.0,Emba Soira,,"sv:Soyra (berg i Eritrea, Debubregionen)"
705,41.2835067,-120.2007766,3016.0,Eagle Peak,,
706,-30.5430042,27.9154916,3015.0,Thaba-Ntšo,,
707,18.2753069,42.367068,3015.0,Soudah,,
708,6.1994689,10.5180252,3011.0,Mount Oku,,
709,38.0020801,36.8557465,3009.0,Karagölyatağı Tepesi,,
710,17.9216451,43.2649391,3004.0,فرواع,,ar:جبل فرواع
711,65.1773513,146.0109218,3003.0,Победа,Peak Pobeda,ru:Победа (гора)
712,-15.9494392,35.5929094,3002.0,Sapitwa,,fr:Sapitwa
713,39.9220166,38.3550348,3002.0,Köse Dağı,,
714,17.4567958,43.1078643,3000.0,الأهايدة,Hajida,ar:محافظة الدائر
715,45.2449183,-117.293204,3000.0,Sacajawea Peak,,
716,23.3616,103.9069717,2997.0,薄竹山,Baozhu Shan,
717,61.8041254,-154.1453027,2996.0,Mont Hesperus,,
718,0.8037409,-66.0101767,2995.0,Pico da Neblina,,pt:Pico da Neblina
719,40.5227632,-118.170911,2993.0,Star Peak,,
720,37.2565634,57.1383429,2990.0,,,
721,-69.8148031,-69.7116654,2987.0,Mount Stephenson,,en:Mount Stephenson
722,57.2413952,-131.1684832,2987.0,Scud Peak,,
